"uv_GPS_Merge_val_ID","Collar_ID","Object_ID","PubName","GMT_date","LMT_date","Longitude","Latitude","Height","Locale_N","Locale_E","Locale_H","DOP","Nav","Sats_used","Validated","Main","Bkup","Temp","Valid_pos","Sex"
179789,"02903","W0411","Kassika (2903)",1-8-2007 9:30:55,1-8-2007 10:30:55,15.01,61.58,348.14,6830552.23,1457963.69,316.21,3.20,"3D",5,"Yes",3.58,3.64,33.00,2,"F"
179790,"02903","W0411","Kassika (2903)",1-8-2007 10:01:15,1-8-2007 11:01:15,15.01,61.58,364.11,6830541.35,1457988.01,332.19,5.60,"3D",7,"Yes",3.58,3.64,34.00,2,"F"
179791,"02903","W0411","Kassika (2903)",1-8-2007 10:30:21,1-8-2007 11:30:21,15.01,61.58,360.70,6830575.06,1457980.22,328.77,4.00,"3D",5,"Yes",3.60,3.62,31.00,2,"F"
179792,"02903","W0411","Kassika (2903)",1-8-2007 11:00:18,1-8-2007 12:00:18,15.01,61.58,376.25,6830558.94,1457979.41,344.32,2.20,"3D",6,"Yes",3.60,3.62,36.00,2,"F"
179793,"02903","W0411","Kassika (2903)",1-8-2007 11:30:33,1-8-2007 12:30:33,15.01,61.58,360.57,6830559.16,1458096.74,328.65,1.80,"3D",6,"Yes",3.60,3.62,36.00,2,"F"
179794,"02903","W0411","Kassika (2903)",1-8-2007 12:01:40,1-8-2007 13:01:40,15.02,61.58,354.29,6829985.62,1458521.81,322.39,1.60,"3D",6,"Yes",3.58,3.62,32.00,2,"F"
179795,"02903","W0411","Kassika (2903)",1-8-2007 12:31:23,1-8-2007 13:31:23,15.02,61.58,332.86,6830260.90,1458496.47,300.96,8.60,"3D",5,"Yes",3.58,3.60,33.00,2,"F"
179796,"02903","W0411","Kassika (2903)",1-8-2007 13:01:11,1-8-2007 14:01:11,15.02,61.59,326.36,6830920.91,1458616.85,294.45,9.00,"2D",3,"No",3.58,3.60,31.00,2,"F"
179797,"02903","W0411","Kassika (2903)",1-8-2007 13:31:29,1-8-2007 14:31:29,15.02,61.59,368.62,6831217.83,1458543.05,336.70,8.40,"3D",4,"No",3.56,3.60,31.00,2,"F"
179798,"02903","W0411","Kassika (2903)",1-8-2007 14:00:52,1-8-2007 15:00:52,15.02,61.59,400.85,6831518.55,1458648.01,368.93,4.20,"3D",5,"Yes",3.58,3.60,30.00,2,"F"
179799,"02903","W0411","Kassika (2903)",1-8-2007 14:31:54,1-8-2007 15:31:54,15.02,61.59,390.29,6831521.17,1458655.21,358.37,2.40,"3D",6,"Yes",3.58,3.60,28.00,2,"F"
179800,"02903","W0411","Kassika (2903)",1-8-2007 15:00:53,1-8-2007 16:00:53,15.02,61.59,399.09,6831517.61,1458648.00,367.17,3.60,"3D",6,"Yes",3.58,3.60,26.00,2,"F"
179801,"02903","W0411","Kassika (2903)",1-8-2007 15:30:52,1-8-2007 16:30:52,15.02,61.59,404.27,6831514.32,1458648.59,372.35,3.80,"3D",5,"Yes",3.60,3.60,25.00,2,"F"
179802,"02903","W0411","Kassika (2903)",1-8-2007 16:00:54,1-8-2007 17:00:54,15.02,61.59,377.56,6831339.97,1458723.90,345.64,5.20,"3D",5,"Yes",3.60,3.62,26.00,2,"F"
179803,"02903","W0411","Kassika (2903)",1-8-2007 16:31:08,1-8-2007 17:31:08,15.02,61.59,334.02,6831071.05,1458588.84,302.10,7.40,"3D",5,"Yes",3.58,3.60,29.00,2,"F"
179804,"02903","W0411","Kassika (2903)",1-8-2007 17:01:07,1-8-2007 18:01:07,15.04,61.59,332.93,6831614.35,1459567.33,301.04,8.20,"3D",5,"Yes",3.58,3.60,25.00,2,"F"
179805,"02903","W0411","Kassika (2903)",1-8-2007 17:31:12,1-8-2007 18:31:12,15.03,61.61,347.12,6833114.72,1459213.00,315.19,7.40,"3D",5,"Yes",3.56,3.60,25.00,2,"F"
179806,"02903","W0411","Kassika (2903)",1-8-2007 18:01:16,1-8-2007 19:01:16,15.00,61.61,351.55,6833346.39,1457805.97,319.57,14.60,"3D",5,"No",3.56,3.60,24.00,2,"F"
179807,"02903","W0411","Kassika (2903)",1-8-2007 18:31:42,1-8-2007 19:31:42,15.00,61.61,400.58,6833258.62,1457563.96,368.59,6.40,"3D",5,"Yes",3.56,3.60,25.00,2,"F"
179808,"02903","W0411","Kassika (2903)",1-8-2007 19:00:15,1-8-2007 20:00:15,15.00,61.61,454.08,6833100.67,1457568.69,422.09,8.60,"3D",5,"Yes",3.60,3.60,26.00,2,"F"
179809,"02903","W0411","Kassika (2903)",1-8-2007 19:31:04,1-8-2007 20:31:04,14.99,61.61,410.05,6833196.73,1457239.99,378.05,7.80,"3D",6,"Yes",3.58,3.60,26.00,2,"F"
179810,"02903","W0411","Kassika (2903)",1-8-2007 20:01:33,1-8-2007 21:01:33,14.99,61.61,397.10,6833345.91,1457150.01,365.10,8.40,"3D",6,"Yes",3.56,3.60,26.00,2,"F"
179811,"02903","W0411","Kassika (2903)",1-8-2007 20:31:42,1-8-2007 21:31:42,14.99,61.61,425.50,6833503.77,1457144.13,393.49,4.40,"3D",6,"Yes",3.56,3.60,25.00,2,"F"
179812,"02903","W0411","Kassika (2903)",1-8-2007 21:00:31,1-8-2007 22:00:31,14.99,61.61,429.03,6833510.08,1457126.56,397.02,8.20,"3D",5,"Yes",3.60,3.60,25.00,2,"F"
179813,"02903","W0411","Kassika (2903)",1-8-2007 21:30:34,1-8-2007 22:30:34,15.00,61.60,451.44,6833056.41,1457632.78,419.46,5.20,"3D",5,"Yes",3.60,3.60,24.00,2,"F"
179814,"02903","W0411","Kassika (2903)",1-8-2007 22:00:30,1-8-2007 23:00:30,15.01,61.60,439.13,6832675.26,1457814.67,407.16,4.20,"3D",5,"Yes",3.60,3.60,24.00,2,"F"
179816,"02903","W0411","Kassika (2903)",1-8-2007 23:00:54,2-8-2007 0:00:54,15.01,61.60,482.63,6832326.22,1458284.01,450.68,4.40,"3D",5,"Yes",3.58,3.62,22.00,2,"F"
179817,"02903","W0411","Kassika (2903)",1-8-2007 23:30:38,2-8-2007 0:30:38,15.01,61.60,463.90,6832320.83,1458291.29,431.95,3.60,"3D",5,"Yes",3.60,3.64,22.00,2,"F"
179818,"02903","W0411","Kassika (2903)",2-8-2007 0:01:40,2-8-2007 1:01:40,15.01,61.60,465.43,6832343.62,1458259.39,433.48,2.40,"2D",4,"No",3.58,3.64,21.00,2,"F"
179819,"02903","W0411","Kassika (2903)",2-8-2007 0:30:48,2-8-2007 1:30:48,15.01,61.60,461.73,6832341.98,1458265.68,429.78,3.40,"3D",5,"Yes",3.60,3.64,18.00,2,"F"
179820,"02903","W0411","Kassika (2903)",2-8-2007 1:01:37,2-8-2007 2:01:37,15.01,61.60,433.28,6832348.32,1458267.79,401.33,2.80,"3D",5,"Yes",3.58,3.64,19.00,2,"F"
179821,"02903","W0411","Kassika (2903)",2-8-2007 1:30:41,2-8-2007 2:30:41,15.01,61.60,452.91,6832343.59,1458264.10,420.96,3.00,"3D",5,"Yes",3.60,3.64,22.00,2,"F"
179822,"02903","W0411","Kassika (2903)",2-8-2007 2:01:50,2-8-2007 3:01:50,15.01,61.60,463.56,6832340.64,1458269.27,431.61,3.00,"3D",6,"Yes",3.58,3.64,20.00,2,"F"
179823,"02903","W0411","Kassika (2903)",2-8-2007 2:30:22,2-8-2007 3:30:22,15.01,61.60,435.68,6832335.42,1458271.54,403.73,3.00,"3D",5,"Yes",3.60,3.64,20.00,2,"F"
179824,"02903","W0411","Kassika (2903)",2-8-2007 3:01:10,2-8-2007 4:01:10,15.01,61.60,446.91,6832401.25,1458239.76,414.96,3.00,"3D",6,"Yes",3.58,3.64,20.00,2,"F"
179825,"02903","W0411","Kassika (2903)",2-8-2007 3:31:31,2-8-2007 4:31:31,15.01,61.60,437.45,6832407.88,1458269.62,405.50,14.20,"3D",4,"No",3.58,3.64,21.00,2,"F"
179826,"02903","W0411","Kassika (2903)",2-8-2007 4:01:04,2-8-2007 5:01:04,15.01,61.60,438.97,6832418.96,1458163.15,407.02,3.60,"3D",5,"Yes",3.56,3.64,22.00,2,"F"
179827,"02903","W0411","Kassika (2903)",2-8-2007 4:30:54,2-8-2007 5:30:54,15.01,61.60,438.33,6832342.59,1458142.15,406.38,3.40,"3D",5,"Yes",3.58,3.64,23.00,2,"F"
179828,"02903","W0411","Kassika (2903)",2-8-2007 5:00:48,2-8-2007 6:00:48,15.01,61.60,439.57,6832285.14,1458183.77,407.62,2.40,"3D",6,"Yes",3.58,3.64,24.00,2,"F"
179829,"02903","W0411","Kassika (2903)",2-8-2007 5:30:36,2-8-2007 6:30:36,15.01,61.60,457.59,6832253.63,1458205.81,425.64,8.40,"3D",5,"Yes",3.60,3.64,25.00,2,"F"
179830,"02903","W0411","Kassika (2903)",2-8-2007 6:00:53,2-8-2007 7:00:53,15.01,61.60,435.80,6832135.56,1458261.25,403.86,4.20,"3D",6,"Yes",3.58,3.64,23.00,2,"F"
179831,"02903","W0411","Kassika (2903)",2-8-2007 6:30:44,2-8-2007 7:30:44,15.01,61.60,424.59,6832126.75,1458269.84,392.65,3.20,"3D",6,"Yes",3.60,3.64,22.00,2,"F"
179832,"02903","W0411","Kassika (2903)",2-8-2007 7:00:34,2-8-2007 8:00:34,15.01,61.60,431.87,6832138.61,1458263.55,399.93,3.00,"3D",5,"Yes",3.60,3.64,20.00,2,"F"
179833,"02903","W0411","Kassika (2903)",2-8-2007 7:30:41,2-8-2007 8:30:41,15.01,61.60,431.41,6832139.45,1458263.82,399.47,2.60,"3D",6,"Yes",3.60,3.64,20.00,2,"F"
179834,"02903","W0411","Kassika (2903)",2-8-2007 8:01:23,2-8-2007 9:01:23,15.01,61.60,431.32,6832147.90,1458274.24,399.38,2.80,"3D",6,"Yes",3.58,3.64,20.00,2,"F"
179835,"02903","W0411","Kassika (2903)",2-8-2007 8:30:39,2-8-2007 9:30:39,15.01,61.60,424.12,6832123.39,1458272.18,392.18,1.80,"3D",8,"Yes",3.60,3.64,20.00,2,"F"
179836,"02903","W0411","Kassika (2903)",2-8-2007 9:00:38,2-8-2007 10:00:38,15.01,61.60,424.07,6832134.08,1458264.46,392.13,1.80,"3D",7,"Yes",3.60,3.64,21.00,2,"F"
179837,"02903","W0411","Kassika (2903)",2-8-2007 9:30:42,2-8-2007 10:30:42,15.01,61.60,407.87,6832153.78,1458245.48,375.92,4.20,"3D",5,"Yes",3.60,3.64,22.00,2,"F"
179838,"02903","W0411","Kassika (2903)",2-8-2007 10:00:54,2-8-2007 11:00:54,15.01,61.60,434.77,6832128.97,1458269.09,402.83,5.20,"3D",5,"Yes",3.60,3.64,21.00,2,"F"
179839,"02903","W0411","Kassika (2903)",2-8-2007 10:30:54,2-8-2007 11:30:54,15.01,61.60,430.29,6832142.33,1458197.19,398.34,8.00,"3D",5,"Yes",3.58,3.62,25.00,2,"F"
179840,"02903","W0411","Kassika (2903)",2-8-2007 11:00:52,2-8-2007 12:00:52,15.01,61.60,429.07,6832152.84,1458210.34,397.12,4.00,"3D",5,"Yes",3.60,3.62,26.00,2,"F"
179841,"02903","W0411","Kassika (2903)",2-8-2007 11:30:42,2-8-2007 12:30:42,15.01,61.60,427.84,6832195.30,1458189.91,395.89,6.00,"3D",5,"Yes",3.60,3.60,28.00,2,"F"
179842,"02903","W0411","Kassika (2903)",2-8-2007 12:01:24,2-8-2007 13:01:24,15.01,61.60,431.37,6832204.80,1458255.16,399.42,9.80,"3D",5,"Yes",3.58,3.60,25.00,2,"F"
179843,"02903","W0411","Kassika (2903)",2-8-2007 12:31:24,2-8-2007 13:31:24,15.01,61.60,431.20,6832205.06,1458261.48,399.25,2.60,"3D",5,"Yes",3.58,3.60,22.00,2,"F"
179844,"02903","W0411","Kassika (2903)",2-8-2007 13:00:33,2-8-2007 14:00:33,15.01,61.60,429.44,6832204.11,1458261.47,397.49,4.00,"3D",5,"Yes",3.60,3.60,22.00,2,"F"
179845,"02903","W0411","Kassika (2903)",2-8-2007 13:30:46,2-8-2007 14:30:46,15.01,61.60,433.58,6832308.78,1458188.34,401.63,9.80,"3D",5,"Yes",3.60,3.60,26.00,2,"F"
179846,"02903","W0411","Kassika (2903)",2-8-2007 14:00:57,2-8-2007 15:00:57,15.01,61.60,438.98,6832336.87,1458168.68,407.03,3.80,"3D",5,"Yes",3.58,3.60,28.00,2,"F"
179848,"02903","W0411","Kassika (2903)",2-8-2007 15:02:24,2-8-2007 16:02:24,15.02,61.60,438.17,6832219.77,1458412.74,406.23,4.60,"3D",5,"Yes",3.56,3.60,25.00,2,"F"
179849,"02903","W0411","Kassika (2903)",2-8-2007 15:30:15,2-8-2007 16:30:15,15.02,61.60,496.44,6832758.31,1458523.70,464.49,7.20,"3D",5,"Yes",3.60,3.60,26.00,2,"F"
179850,"02903","W0411","Kassika (2903)",2-8-2007 16:00:58,2-8-2007 17:00:58,15.02,61.60,473.05,6832880.07,1458468.74,441.10,3.80,"3D",5,"Yes",3.58,3.60,26.00,2,"F"
179851,"02903","W0411","Kassika (2903)",2-8-2007 16:30:12,2-8-2007 17:30:12,15.02,61.60,469.84,6832933.05,1458404.45,437.88,2.20,"3D",5,"Yes",3.60,3.60,26.00,2,"F"
179852,"02903","W0411","Kassika (2903)",2-8-2007 17:00:30,2-8-2007 18:00:30,15.02,61.60,454.40,6832952.94,1458426.95,422.44,8.00,"3D",5,"Yes",3.60,3.60,25.00,2,"F"
179853,"02903","W0411","Kassika (2903)",2-8-2007 17:32:11,2-8-2007 18:32:11,15.02,61.60,454.27,6832948.76,1458443.58,422.32,2.80,"2D",4,"No",3.56,3.60,25.00,2,"F"
179854,"02903","W0411","Kassika (2903)",2-8-2007 18:00:48,2-8-2007 19:00:48,15.02,61.60,475.59,6832865.19,1458616.31,443.64,6.40,"3D",5,"Yes",3.58,3.60,24.00,2,"F"
179855,"02903","W0411","Kassika (2903)",2-8-2007 18:31:41,2-8-2007 19:31:41,15.02,61.60,476.44,6833078.55,1458582.07,444.49,4.20,"3D",6,"Yes",3.56,3.60,24.00,2,"F"
179856,"02903","W0411","Kassika (2903)",2-8-2007 19:00:31,2-8-2007 20:00:31,15.02,61.60,442.63,6833044.56,1458564.44,410.68,3.00,"3D",5,"Yes",3.60,3.60,23.00,2,"F"
179857,"02903","W0411","Kassika (2903)",2-8-2007 19:30:52,2-8-2007 20:30:52,15.02,61.60,464.66,6832812.95,1458520.60,432.71,3.20,"3D",6,"Yes",3.58,3.60,23.00,2,"F"
179858,"02903","W0411","Kassika (2903)",2-8-2007 20:00:24,2-8-2007 21:00:24,15.02,61.60,464.88,6832931.85,1458392.33,432.92,7.80,"3D",6,"Yes",3.60,3.60,21.00,2,"F"
179859,"02903","W0411","Kassika (2903)",2-8-2007 20:30:27,2-8-2007 21:30:27,15.02,61.60,482.85,6832929.75,1458425.85,450.89,8.20,"3D",5,"Yes",3.60,3.60,21.00,2,"F"
179860,"02903","W0411","Kassika (2903)",2-8-2007 21:00:39,2-8-2007 22:00:39,15.02,61.60,478.77,6832924.61,1458431.32,446.82,2.00,"3D",6,"Yes",3.56,3.60,19.00,2,"F"
179861,"02903","W0411","Kassika (2903)",2-8-2007 21:31:48,2-8-2007 22:31:48,15.02,61.60,509.20,6832918.35,1458469.48,477.25,3.60,"3D",6,"Yes",3.56,3.60,19.00,2,"F"
179862,"02903","W0411","Kassika (2903)",2-8-2007 22:00:30,2-8-2007 23:00:30,15.02,61.60,492.95,6832912.67,1458467.03,461.00,3.60,"3D",5,"Yes",3.60,3.60,20.00,2,"F"
179863,"02903","W0411","Kassika (2903)",2-8-2007 22:30:55,2-8-2007 23:30:55,15.02,61.60,444.14,6832902.06,1458465.45,412.19,2.80,"3D",6,"Yes",3.58,3.62,21.00,2,"F"
179864,"02903","W0411","Kassika (2903)",2-8-2007 23:00:53,3-8-2007 0:00:53,15.02,61.60,465.14,6832905.18,1458472.88,433.19,2.60,"3D",6,"Yes",3.60,3.64,18.00,2,"F"
179865,"02903","W0411","Kassika (2903)",2-8-2007 23:31:40,3-8-2007 0:31:40,15.02,61.60,457.31,6832902.82,1458474.33,425.36,4.20,"3D",6,"Yes",3.58,3.64,17.00,2,"F"
179866,"02903","W0411","Kassika (2903)",3-8-2007 0:03:02,3-8-2007 1:03:02,15.02,61.60,457.01,6832901.26,1458475.02,425.06,19.80,"3D",4,"No",3.56,3.64,19.00,2,"F"
179867,"02903","W0411","Kassika (2903)",3-8-2007 0:30:50,3-8-2007 1:30:50,15.02,61.60,458.20,6832907.50,1458472.27,426.25,3.00,"3D",7,"Yes",3.58,3.64,20.00,2,"F"
179868,"02903","W0411","Kassika (2903)",3-8-2007 1:00:31,3-8-2007 2:00:31,15.02,61.60,472.53,6832904.05,1458477.88,440.58,5.20,"3D",5,"Yes",3.60,3.64,19.00,2,"F"
179869,"02903","W0411","Kassika (2903)",3-8-2007 1:31:37,3-8-2007 2:31:37,15.02,61.60,479.56,6832911.97,1458487.26,447.61,3.80,"3D",6,"Yes",3.58,3.64,21.00,2,"F"
179870,"02903","W0411","Kassika (2903)",3-8-2007 2:00:54,3-8-2007 3:00:54,15.02,61.60,477.32,6832909.91,1458478.73,445.37,3.00,"3D",6,"Yes",3.60,3.64,19.00,2,"F"
179871,"02903","W0411","Kassika (2903)",3-8-2007 2:30:17,3-8-2007 3:30:17,15.02,61.60,477.15,6832917.26,1458418.27,445.19,2.20,"3D",5,"Yes",3.60,3.64,18.00,2,"F"
179872,"02903","W0411","Kassika (2903)",3-8-2007 3:00:53,3-8-2007 4:00:53,15.02,61.60,478.91,6832968.86,1458403.89,446.95,1.80,"3D",7,"Yes",3.58,3.64,19.00,2,"F"
179873,"02903","W0411","Kassika (2903)",3-8-2007 3:30:42,3-8-2007 4:30:42,15.02,61.60,445.57,6832551.83,1458339.70,413.62,1.80,"3D",7,"Yes",3.58,3.64,20.00,2,"F"
179874,"02903","W0411","Kassika (2903)",3-8-2007 4:00:39,3-8-2007 5:00:39,15.01,61.60,445.16,6832493.90,1458149.85,413.20,2.60,"3D",6,"Yes",3.56,3.64,21.00,2,"F"
179875,"02903","W0411","Kassika (2903)",3-8-2007 4:30:51,3-8-2007 5:30:51,15.01,61.60,447.67,6832443.57,1458275.11,415.72,3.00,"3D",6,"Yes",3.56,3.64,22.00,2,"F"
179876,"02903","W0411","Kassika (2903)",3-8-2007 5:00:36,3-8-2007 6:00:36,15.02,61.60,438.46,6832286.78,1458566.44,406.52,5.80,"3D",5,"Yes",3.58,3.64,23.00,2,"F"
179877,"02903","W0411","Kassika (2903)",3-8-2007 5:30:39,3-8-2007 6:30:39,15.02,61.60,421.83,6832800.16,1458654.77,389.88,6.40,"3D",5,"Yes",3.58,3.64,22.00,2,"F"
179878,"02903","W0411","Kassika (2903)",3-8-2007 6:01:11,3-8-2007 7:01:11,15.02,61.61,463.25,6833242.90,1458488.63,431.29,4.40,"3D",5,"Yes",3.56,3.64,23.00,2,"F"
179879,"02903","W0411","Kassika (2903)",3-8-2007 6:31:37,3-8-2007 7:31:37,15.02,61.61,461.08,6833542.17,1458773.13,429.12,2.60,"2D",4,"No",3.56,3.64,24.00,2,"F"
179880,"02903","W0411","Kassika (2903)",3-8-2007 7:01:24,3-8-2007 8:01:24,15.02,61.61,482.83,6833719.44,1458702.31,450.87,3.60,"3D",5,"Yes",3.56,3.64,24.00,2,"F"
179881,"02903","W0411","Kassika (2903)",3-8-2007 7:30:41,3-8-2007 8:30:41,15.02,61.61,456.87,6833710.71,1458700.35,424.91,4.80,"3D",5,"Yes",3.58,3.64,24.00,2,"F"
179882,"02903","W0411","Kassika (2903)",3-8-2007 8:00:25,3-8-2007 9:00:25,15.02,61.61,464.89,6833706.33,1458705.50,432.93,6.80,"3D",5,"Yes",3.60,3.64,23.00,2,"F"
179883,"02903","W0411","Kassika (2903)",3-8-2007 8:30:41,3-8-2007 9:30:41,15.02,61.61,480.56,6833717.29,1458705.18,448.60,3.20,"3D",6,"Yes",3.60,3.64,23.00,2,"F"
179884,"02903","W0411","Kassika (2903)",3-8-2007 9:01:49,3-8-2007 10:01:49,15.03,61.61,476.21,6833929.65,1459214.43,444.26,7.20,"3D",5,"Yes",3.56,3.64,24.00,2,"F"
179885,"02903","W0411","Kassika (2903)",3-8-2007 9:33:02,3-8-2007 10:33:02,15.04,61.61,477.23,6834177.21,1459470.09,445.28,8.00,"2D",3,"No",3.56,3.64,27.00,2,"F"
179886,"02903","W0411","Kassika (2903)",3-8-2007 10:01:24,3-8-2007 11:01:24,15.04,61.62,473.24,6834232.79,1459667.18,441.30,2.60,"3D",6,"Yes",3.58,3.64,32.00,2,"F"
179887,"02903","W0411","Kassika (2903)",3-8-2007 10:30:30,3-8-2007 11:30:30,15.06,61.62,429.51,6834674.26,1460513.69,397.59,3.60,"3D",5,"Yes",3.60,3.62,26.00,2,"F"
179888,"02903","W0411","Kassika (2903)",3-8-2007 11:00:23,3-8-2007 12:00:23,15.08,61.62,378.67,6834945.00,1461835.79,346.79,3.60,"3D",5,"Yes",3.60,3.60,28.00,2,"F"
179889,"02903","W0411","Kassika (2903)",3-8-2007 11:30:54,3-8-2007 12:30:54,15.09,61.62,384.71,6834808.56,1462126.09,352.84,3.40,"3D",6,"Yes",3.58,3.60,31.00,2,"F"
179890,"02903","W0411","Kassika (2903)",3-8-2007 12:01:01,3-8-2007 13:01:01,15.09,61.62,383.34,6834783.97,1462104.57,351.47,6.00,"3D",5,"Yes",3.58,3.60,29.00,2,"F"
179891,"02903","W0411","Kassika (2903)",3-8-2007 12:31:03,3-8-2007 13:31:03,15.09,61.62,385.84,6834667.08,1462171.73,353.98,13.20,"3D",4,"No",3.58,3.60,27.00,2,"F"
179892,"02903","W0411","Kassika (2903)",3-8-2007 13:01:14,3-8-2007 14:01:14,15.09,61.62,385.73,6834658.08,1462244.27,353.87,11.40,"3D",4,"No",3.58,3.60,26.00,2,"F"
179893,"02903","W0411","Kassika (2903)",3-8-2007 13:31:54,3-8-2007 14:31:54,15.09,61.62,519.57,6834765.43,1462287.02,487.71,6.80,"3D",5,"Yes",3.56,3.60,24.00,2,"F"
179894,"02903","W0411","Kassika (2903)",3-8-2007 14:01:51,3-8-2007 15:01:51,15.09,61.62,368.92,6834977.37,1462255.29,337.05,4.00,"3D",4,"No",3.56,3.60,25.00,2,"F"
179895,"02903","W0411","Kassika (2903)",3-8-2007 14:31:23,3-8-2007 15:31:23,15.09,61.62,365.04,6835021.71,1462320.82,333.18,3.20,"3D",5,"Yes",3.56,3.60,22.00,2,"F"
179896,"02903","W0411","Kassika (2903)",3-8-2007 15:01:13,3-8-2007 16:01:13,15.09,61.62,364.95,6834757.69,1462426.46,333.09,4.40,"2D",3,"No",3.56,3.60,22.00,2,"F"
179897,"02903","W0411","Kassika (2903)",3-8-2007 15:30:54,3-8-2007 16:30:54,15.09,61.62,365.01,6834611.03,1462356.72,333.15,7.00,"3D",5,"Yes",3.58,3.60,25.00,2,"F"
179898,"02903","W0411","Kassika (2903)",3-8-2007 16:00:41,3-8-2007 17:00:41,15.09,61.62,394.94,6834629.35,1462350.16,363.08,2.60,"3D",7,"Yes",3.60,3.60,24.00,2,"F"
179899,"02903","W0411","Kassika (2903)",3-8-2007 16:30:20,3-8-2007 17:30:20,15.09,61.62,394.40,6834386.83,1462491.34,362.55,6.60,"3D",5,"Yes",3.60,3.60,23.00,2,"F"
179900,"02903","W0411","Kassika (2903)",3-8-2007 17:00:49,3-8-2007 18:00:49,15.10,61.61,397.26,6834034.37,1462686.75,365.42,4.00,"3D",5,"Yes",3.58,3.60,25.00,2,"F"
179901,"02903","W0411","Kassika (2903)",3-8-2007 17:31:18,3-8-2007 18:31:18,15.10,61.61,400.71,6834093.01,1462705.05,368.87,2.60,"3D",6,"Yes",3.58,3.60,25.00,2,"F"
179902,"02903","W0411","Kassika (2903)",3-8-2007 18:00:21,3-8-2007 19:00:21,15.10,61.61,367.33,6834076.68,1462729.17,335.49,3.40,"3D",7,"Yes",3.60,3.60,23.00,2,"F"
179903,"02903","W0411","Kassika (2903)",3-8-2007 18:30:31,3-8-2007 19:30:31,15.10,61.61,378.05,6833944.54,1462609.74,346.21,6.40,"3D",5,"Yes",3.58,3.60,21.00,2,"F"
179904,"02903","W0411","Kassika (2903)",3-8-2007 19:01:00,3-8-2007 20:01:00,15.09,61.61,387.03,6833871.55,1462568.62,355.19,8.80,"3D",5,"Yes",3.58,3.60,21.00,2,"F"
179905,"02903","W0411","Kassika (2903)",3-8-2007 19:30:41,3-8-2007 20:30:41,15.10,61.61,393.72,6833803.45,1462664.00,361.89,7.80,"3D",6,"Yes",3.58,3.60,21.00,2,"F"
179906,"02903","W0411","Kassika (2903)",3-8-2007 20:01:17,3-8-2007 21:01:17,15.09,61.61,390.40,6833645.28,1462491.11,358.56,3.40,"3D",6,"Yes",3.56,3.60,20.00,2,"F"
179907,"02903","W0411","Kassika (2903)",3-8-2007 20:30:53,3-8-2007 21:30:53,15.10,61.60,389.58,6833039.25,1462652.96,357.76,6.00,"3D",6,"Yes",3.58,3.60,20.00,2,"F"
179908,"02903","W0411","Kassika (2903)",3-8-2007 21:00:37,3-8-2007 22:00:37,15.09,61.61,393.44,6833086.14,1462519.79,361.61,5.00,"3D",6,"Yes",3.58,3.60,16.00,2,"F"
179909,"02903","W0411","Kassika (2903)",3-8-2007 21:30:15,3-8-2007 22:30:15,15.09,61.61,367.41,6833921.06,1462517.00,335.57,4.80,"3D",5,"Yes",3.58,3.60,17.00,2,"F"
179910,"02903","W0411","Kassika (2903)",3-8-2007 22:00:25,3-8-2007 23:00:25,15.09,61.61,390.74,6833923.95,1462536.53,358.90,2.20,"3D",5,"Yes",3.60,3.60,15.00,2,"F"
179911,"02903","W0411","Kassika (2903)",3-8-2007 22:30:42,3-8-2007 23:30:42,15.09,61.61,392.76,6833928.63,1462536.40,360.92,3.80,"3D",5,"Yes",3.58,3.62,13.00,2,"F"
179912,"02903","W0411","Kassika (2903)",3-8-2007 23:01:18,4-8-2007 0:01:18,15.09,61.61,387.48,6833925.77,1462536.36,355.64,2.20,"3D",7,"Yes",3.58,3.62,15.00,2,"F"
179913,"02903","W0411","Kassika (2903)",3-8-2007 23:31:40,4-8-2007 0:31:40,15.09,61.61,354.81,6833904.32,1462525.88,322.97,4.40,"3D",5,"Yes",3.58,3.64,16.00,2,"F"
179914,"02903","W0411","Kassika (2903)",4-8-2007 0:00:59,4-8-2007 1:00:59,15.09,61.61,378.68,6833921.03,1462536.31,346.84,2.80,"3D",6,"Yes",3.58,3.64,15.00,2,"F"
179915,"02903","W0411","Kassika (2903)",4-8-2007 0:31:03,4-8-2007 1:31:03,15.09,61.61,394.66,6833918.75,1462540.96,362.82,4.20,"3D",5,"Yes",3.60,3.64,17.00,2,"F"
179916,"02903","W0411","Kassika (2903)",4-8-2007 1:00:48,4-8-2007 2:00:48,15.09,61.61,394.28,6833936.32,1462537.08,362.44,2.80,"3D",6,"Yes",3.60,3.64,18.00,2,"F"
179917,"02903","W0411","Kassika (2903)",4-8-2007 1:30:51,4-8-2007 2:30:51,15.09,61.61,395.99,6833931.12,1462530.37,364.15,2.00,"3D",8,"Yes",3.60,3.64,16.00,2,"F"
179918,"02903","W0411","Kassika (2903)",4-8-2007 2:00:43,4-8-2007 3:00:43,15.09,61.61,392.66,6833920.44,1462532.29,360.82,2.00,"3D",6,"Yes",3.60,3.64,16.00,2,"F"
179919,"02903","W0411","Kassika (2903)",4-8-2007 2:30:53,4-8-2007 3:30:53,15.09,61.61,406.30,6833937.31,1462528.50,374.46,2.20,"3D",5,"Yes",3.60,3.64,16.00,2,"F"
